ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS,Estado
5135437,M,N,Y,0,315000.0,Working,Higher education,Married,House / apartment,-13910,-1935,1,1,0,0,Laborers,2.0,C,1
5135445,M,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-16205,-7536,1,0,0,0,,3.0,C,1
5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,-10035,-170,1,0,0,0,Cleaning staff,3.0,0,0
5135455,F,N,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-16991,-231,1,0,0,0,Laborers,1.0,0,0
5135457,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,With parents,-14332,-1782,1,0,0,0,,2.0,C,1
5135459,M,Y,Y,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-13218,-78,1,0,0,0,Laborers,2.0,0,0
5135465,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19881,-7718,1,0,0,0,Secretaries,2.0,C,1
5135477,F,Y,N,0,60750.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-18465,365243,1,0,0,0,,1.0,C,1
5135479,F,N,N,2,121500.0,Working,Secondary / secondary special,Married,With parents,-10006,-413,1,0,0,0,Medicine staff,4.0,0,0
5135484,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,-10660,-1935,1,0,0,0,Core staff,1.0,C,1
5135489,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10380,-3396,1,0,0,0,Laborers,4.0,0,0
5135498,F,Y,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,-17979,-1782,1,1,0,0,Laborers,1.0,0,0
5135508,F,N,Y,1,252000.0,State servant,Higher education,Married,House / apartment,-12300,-3853,1,0,0,0,Core staff,3.0,0,0
5135512,F,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14909,-8083,1,0,1,0,Medicine staff,2.0,C,1
5135522,F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-17416,-201,1,0,0,0,,3.0,0,0
5135529,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21014,365243,1,0,0,0,,2.0,0,0
5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-13867,-1751,1,0,0,0,Drivers,1.0,C,1
5135544,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20705,-443,1,0,0,0,Cleaning staff,2.0,0,0
5135548,F,N,Y,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-11375,-1236,1,0,0,0,Sales staff,1.0,0,0
5135558,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-14401,365243,1,0,0,0,,1.0,0,0
5135559,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-14083,-7049,1,1,0,0,Core staff,2.0,0,0
5135560,F,N,Y,0,121500.0,State servant,Higher education,Married,House / apartment,-9175,-2300,1,0,0,0,Secretaries,2.0,0,0
5135563,F,N,Y,1,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14840,-1539,1,0,0,0,Sales staff,3.0,0,0
5135566,F,N,Y,1,140850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10855,-321,1,0,0,0,Sales staff,3.0,0,0
5135570,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-9781,-321,1,0,0,1,,1.0,C,1
5135571,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17522,-1751,1,0,1,0,High skill tech staff,2.0,C,1
5135573,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11749,-992,1,0,0,0,Medicine staff,2.0,0,0
5135577,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13137,-2392,1,1,1,0,Waiters/barmen staff,2.0,C,1
5135591,F,Y,Y,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13173,-1083,1,1,0,0,Sales staff,3.0,C,1
5135599,M,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-8866,-566,1,0,0,0,Cooking staff,2.0,0,0
5135601,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19064,-2939,1,0,0,0,,2.0,0,0
5135610,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16197,-3000,1,0,0,0,Drivers,2.0,0,0
5135614,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-16914,-1386,1,0,0,0,Sales staff,1.0,C,1
5135616,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15198,-474,1,0,0,0,Low-skill Laborers,1.0,C,1
5135620,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,With parents,-15563,-3184,1,0,1,0,Drivers,1.0,0,0
5135622,F,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15867,-2088,1,0,0,0,Sales staff,2.0,0,0
5135628,M,Y,Y,0,220500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23113,365243,1,0,0,0,,2.0,C,1
5135639,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,Office apartment,-16743,-808,1,0,1,0,Laborers,1.0,0,0
5135641,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15213,-109,1,0,0,0,Laborers,3.0,C,1
5135644,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-14537,-3914,1,0,0,0,Drivers,2.0,0,0
5135645,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16922,-1386,1,0,0,0,Realty agents,2.0,0,0
5135654,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-11241,-1327,1,0,0,0,Laborers,3.0,C,1
5135660,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23656,365243,1,0,0,0,,1.0,0,0
5135662,F,Y,Y,0,99000.0,Pensioner,Higher education,Single / not married,House / apartment,-18352,365243,1,0,1,0,,1.0,C,1
5135666,F,N,Y,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17644,-7840,1,0,0,0,Laborers,2.0,C,1
5135679,F,Y,Y,1,184500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15921,-1448,1,0,0,0,Managers,3.0,0,0
5135691,M,Y,N,0,225000.0,Working,Incomplete higher,Civil marriage,House / apartment,-10659,-413,1,0,0,0,Security staff,2.0,1,0
5135693,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11004,-1570,1,0,0,0,Private service staff,2.0,0,0
5135706,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-20891,-413,1,0,0,0,Security staff,2.0,0,0
5135709,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22611,365243,1,0,1,0,,1.0,C,1
5135719,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-18922,-3608,1,0,1,0,,1.0,C,1
5135723,M,Y,N,1,360000.0,State servant,Higher education,Married,Office apartment,-14980,-2847,1,0,1,0,Managers,3.0,0,0
5135725,F,N,Y,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-14199,-2970,1,1,1,0,Private service staff,2.0,0,0
5135731,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-9085,-109,1,1,0,0,Core staff,3.0,0,0
5135750,F,N,N,0,117000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8852,-870,1,0,0,0,HR staff,1.0,0,0
5135753,M,N,Y,2,225000.0,State servant,Higher education,Married,House / apartment,-12839,-4584,1,0,0,0,,4.0,0,0
5135764,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21481,-201,1,1,1,0,High skill tech staff,2.0,0,0
5135768,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13837,-1386,1,0,1,0,Laborers,3.0,0,0
5135776,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,-15428,-1723,1,0,0,0,Accountants,3.0,C,1
5135777,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14823,-961,1,0,0,0,Drivers,1.0,C,1
5135779,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-23844,-2147,1,0,1,0,Accountants,2.0,C,1
5135789,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-15093,-1843,1,0,1,0,Sales staff,1.0,0,0
5135793,F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,-11510,-140,1,1,1,0,Medicine staff,2.0,0,0
5135828,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18713,-3549,1,0,1,0,Sales staff,2.0,C,1
5135830,F,Y,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,-21452,365243,1,0,0,0,,2.0,0,0
5135841,F,N,Y,1,36000.0,Working,Secondary / secondary special,Married,House / apartment,-12417,-1113,1,0,1,0,Core staff,3.0,0,0
5135842,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16234,-6075,1,0,1,0,Laborers,3.0,0,0
5135861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19723,-5892,1,0,0,0,,2.0,C,1
5135862,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12226,-596,1,0,0,0,Sales staff,4.0,C,1
5135866,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20703,-2239,1,0,0,0,Drivers,2.0,0,0
5135879,M,N,Y,1,99000.0,Working,Secondary / secondary special,Separated,House / apartment,-14686,-290,1,0,0,0,Laborers,2.0,0,0
5135880,F,N,Y,2,99000.0,Working,Secondary / secondary special,Married,House / apartment,-12017,-1083,1,1,1,0,Sales staff,4.0,C,1
5135890,M,N,Y,0,216000.0,Working,Secondary / secondary special,Separated,House / apartment,-14395,-596,1,1,1,0,Security staff,1.0,0,0
5135891,F,N,Y,0,49500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24143,365243,1,0,1,0,,1.0,0,0
5135893,F,N,Y,2,90000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12724,-2635,1,1,0,0,Core staff,4.0,C,1
5135902,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14698,-535,1,0,0,0,Sales staff,3.0,0,0
5135913,F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12412,-443,1,0,0,0,Private service staff,4.0,0,0
5135916,M,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988,-566,1,1,1,0,Laborers,4.0,0,0
5135921,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22229,365243,1,0,0,0,,2.0,0,0
5135923,F,Y,Y,0,29250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20086,365243,1,0,0,0,,2.0,0,0
5135931,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-11742,-778,1,0,0,0,Drivers,1.0,0,0
5135932,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20775,365243,1,0,1,0,,1.0,0,0
5135936,F,N,Y,0,101250.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10179,-1813,1,0,1,0,Sales staff,1.0,C,1
5135938,F,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,-15621,-3792,1,0,0,0,Sales staff,4.0,0,0
5135944,F,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10882,-1692,1,1,0,0,Sales staff,4.0,0,0
5135946,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-15222,-3153,1,0,1,0,Laborers,1.0,0,0
5135951,F,N,N,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15124,-717,1,0,1,0,Low-skill Laborers,2.0,C,1
5135954,F,N,N,0,67500.0,Pensioner,Higher education,Widow,House / apartment,-24081,365243,1,0,0,0,,1.0,0,0
5135957,F,N,N,2,157500.0,Working,Higher education,Married,House / apartment,-11678,-2758,1,0,0,0,Sales staff,4.0,C,1
5135962,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23255,365243,1,0,0,0,,2.0,0,0
5135972,F,N,Y,0,423000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13480,-3153,1,0,0,0,Private service staff,1.0,C,1
5135985,F,N,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,-22094,365243,1,0,0,0,,2.0,C,1
5135989,F,N,Y,1,585000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10430,-900,1,0,0,0,Managers,2.0,0,0
5135994,F,Y,N,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,-14709,-931,1,0,0,0,Sales staff,2.0,0,0
5136001,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22253,365243,1,0,0,0,,2.0,0,0
5136005,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21982,365243,1,0,0,0,,1.0,0,0
5136012,F,N,N,3,180000.0,Working,Higher education,Married,House / apartment,-13678,-7018,1,0,0,0,Core staff,5.0,0,0
5136015,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-21270,-3335,1,0,0,0,Private service staff,2.0,0,0
5136017,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23719,365243,1,0,1,0,,1.0,0,0
5136019,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16143,-8479,1,0,0,0,Private service staff,3.0,0,0
5136027,M,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-19532,-2331,1,0,0,0,Laborers,2.0,0,0
5136031,F,N,N,2,225000.0,State servant,Higher education,Married,With parents,-10596,-3365,1,0,0,0,Core staff,4.0,C,1
5136880,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,-9909,-747,1,0,0,0,Managers,2.0,0,0
5136882,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-14846,-1022,1,0,1,0,Accountants,2.0,0,0
5136890,F,N,N,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,-24022,365243,1,0,0,0,,1.0,0,0
5136908,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15244,-2908,1,1,0,1,Managers,3.0,0,0
5136916,M,Y,N,0,234000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10784,-1934,1,0,1,0,,2.0,0,0
5136918,F,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14732,-4491,1,0,0,0,Core staff,2.0,0,0
5136923,F,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,-10569,-565,1,0,1,0,Sales staff,2.0,C,1
5136929,M,Y,N,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-18224,-4583,1,1,0,0,Core staff,2.0,C,1
5136932,F,Y,N,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18434,-2483,1,1,1,0,Managers,3.0,C,1
5136939,F,N,N,1,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-12910,-1661,1,1,0,0,High skill tech staff,3.0,C,1
5136956,F,N,N,2,225000.0,Working,Higher education,Single / not married,House / apartment,-12930,-5952,1,1,0,0,Medicine staff,3.0,0,0
5136962,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20949,365243,1,0,0,0,,2.0,0,0
5136963,F,N,N,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-15485,-900,1,1,0,0,Sales staff,2.0,0,0
5136965,F,Y,N,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-8966,-1051,1,0,0,0,Sales staff,1.0,0,0
5136967,M,N,N,0,135000.0,Working,Lower secondary,Civil marriage,House / apartment,-9996,-3395,1,0,1,0,Low-skill Laborers,2.0,0,0
5136970,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,-12677,-5587,1,0,0,0,Medicine staff,2.0,C,1
5136984,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12340,-3334,1,1,0,0,Managers,1.0,C,1
5136998,M,Y,N,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,-18333,-8143,1,1,1,0,Drivers,2.0,C,1
5137007,M,Y,N,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14547,-320,1,1,0,0,Security staff,3.0,0,0
5137008,F,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19996,365243,1,0,0,0,,2.0,0,0
5137011,M,N,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-21729,-4249,1,1,1,1,Laborers,2.0,0,0
5137014,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11801,-2877,1,1,0,0,Drivers,1.0,C,1
5137021,F,N,N,0,180000.0,State servant,Secondary / secondary special,Widow,House / apartment,-18181,-351,1,1,1,0,Laborers,1.0,0,0
5137028,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19850,-1753,1,0,1,0,,2.0,0,0
5137031,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14301,-200,1,0,1,0,Laborers,3.0,C,1
5137036,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20123,365243,1,0,0,0,,2.0,0,0
5137061,F,Y,N,0,216000.0,State servant,Higher education,Married,House / apartment,-17764,-9574,1,1,0,0,Core staff,2.0,C,1
5137066,M,Y,N,1,315000.0,Commercial associate,Higher education,Married,With parents,-11689,-716,1,1,1,0,High skill tech staff,3.0,C,1
5137083,M,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14566,-292,1,1,0,0,Laborers,3.0,0,0
5137088,F,N,N,1,90000.0,State servant,Secondary / secondary special,Separated,House / apartment,-10334,-1508,1,1,1,0,Medicine staff,2.0,0,0
5137091,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,With parents,-12134,-200,1,0,1,0,,2.0,0,0
5137103,F,Y,N,0,360000.0,State servant,Secondary / secondary special,Married,House / apartment,-18577,-108,1,1,1,0,Medicine staff,2.0,C,1
5137108,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21610,365243,1,0,1,0,,2.0,0,0
5137117,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,-20770,-1051,1,1,1,0,Drivers,2.0,0,0
5137119,M,Y,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22931,365243,1,0,1,0,,2.0,C,1
5137125,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-7757,-900,1,0,0,0,Sales staff,1.0,C,1
5137136,M,Y,N,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14670,-6957,1,0,1,0,,4.0,0,0
5137149,F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20429,365243,1,0,1,0,,2.0,0,0
5137152,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-17249,-1661,1,1,1,0,,2.0,0,0
5137166,M,Y,N,1,459000.0,State servant,Higher education,Married,Municipal apartment,-15839,-1904,1,1,0,0,Managers,3.0,C,1
5137172,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20142,-3760,1,1,1,0,Sales staff,2.0,0,0
5137177,F,N,N,1,153000.0,Working,Incomplete higher,Married,House / apartment,-11881,-716,1,1,1,1,Sales staff,3.0,0,0
5137190,F,Y,N,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21382,365243,1,0,0,0,,2.0,C,1
5137191,M,Y,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15565,-4004,1,1,1,0,,2.0,0,0
5137203,M,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,-9900,-170,1,1,0,0,Drivers,1.0,0,0
5137222,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13084,-1022,1,1,0,1,,3.0,C,1
5137223,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-10868,-1266,1,1,1,1,Accountants,2.0,0,0
5137229,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14084,-2696,1,1,0,0,Drivers,2.0,C,1
5137236,F,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-10508,-1631,1,0,0,0,Core staff,3.0,0,0
